image_path,annotated_path,label,norm_x,norm_y,eye_x,eye_y,eye_w,eye_h,pupil_x,pupil_y,kmeans_label
colds_repositioned_images/image0040602.jpg,Pupil_annotated_images/image0040602.jpg,top,0.3333333333333333,0.2,58,45,12,5,4,1,0
colds_repositioned_images/image0040613.jpg,Pupil_annotated_images/image0040613.jpg,top,0.7,0.0,53,41,10,4,7,0,1
colds_repositioned_images/image0040619.jpg,Pupil_annotated_images/image0040619.jpg,top,0.6666666666666666,0.0,56,41,12,5,8,0,1
colds_repositioned_images/image0040620.jpg,Pupil_annotated_images/image0040620.jpg,top,0.5294117647058824,0.125,60,33,17,8,9,1,4
colds_repositioned_images/image0040639.jpg,Pupil_annotated_images/image0040639.jpg,top,0.36363636363636365,0.0,56,44,11,3,4,0,4
colds_repositioned_images/image0040642.jpg,Pupil_annotated_images/image0040642.jpg,top,0.4,0.0,52,43,10,4,4,0,4
colds_repositioned_images/image0040656.jpg,Pupil_annotated_images/image0040656.jpg,top,0.4666666666666667,0.0,59,30,15,7,7,0,4
colds_repositioned_images/image0040663.jpg,Pupil_annotated_images/image0040663.jpg,left,0.08333333333333333,0.25,60,38,12,4,1,1,2
colds_repositioned_images/image0040682.jpg,Pupil_annotated_images/image0040682.jpg,top,0.5294117647058824,0.0,59,24,17,7,9,0,4
colds_repositioned_images/image0040689.jpg,Pupil_annotated_images/image0040689.jpg,top,0.5833333333333334,0.25,58,40,12,4,7,1,3
colds_repositioned_images/image0040691.jpg,Pupil_annotated_images/image0040691.jpg,top,0.7,0.0,46,41,10,6,7,0,1
colds_repositioned_images/image0040696.jpg,Pupil_annotated_images/image0040696.jpg,top,0.6153846153846154,0.0,55,36,13,7,8,0,1
colds_repositioned_images/image0040700.jpg,Pupil_annotated_images/image0040700.jpg,top,0.3076923076923077,0.16666666666666666,58,37,13,6,4,1,0
colds_repositioned_images/image0040713.jpg,Pupil_annotated_images/image0040713.jpg,top,0.5,0.0,57,39,12,6,6,0,4
colds_repositioned_images/image0040715.jpg,Pupil_annotated_images/image0040715.jpg,top,0.5555555555555556,0.125,59,20,18,8,10,1,3
colds_repositioned_images/image0040718.jpg,Pupil_annotated_images/image0040718.jpg,top,0.46153846153846156,0.25,58,43,13,4,6,1,0
colds_repositioned_images/image0040720.jpg,Pupil_annotated_images/image0040720.jpg,top,0.6,0.25,52,41,10,4,6,1,3
colds_repositioned_images/image0040730.jpg,Pupil_annotated_images/image0040730.jpg,top,0.6666666666666666,0.0,57,35,12,6,8,0,1
colds_repositioned_images/image0040734.jpg,Pupil_annotated_images/image0040734.jpg,top,0.8461538461538461,0.0,57,39,13,5,11,0,1
colds_repositioned_images/image0040747.jpg,Pupil_annotated_images/image0040747.jpg,top,0.25,0.2,56,36,12,5,3,1,2
colds_repositioned_images/image0040749.jpg,Pupil_annotated_images/image0040749.jpg,top,0.36363636363636365,0.0,56,40,11,5,4,0,4
colds_repositioned_images/image0040762.jpg,Pupil_annotated_images/image0040762.jpg,top,0.5384615384615384,0.0,62,43,13,5,7,0,4
colds_repositioned_images/image0040788.jpg,Pupil_annotated_images/image0040788.jpg,right,0.8181818181818182,0.25,52,42,11,4,9,1,3
colds_repositioned_images/image0040809.jpg,Pupil_annotated_images/image0040809.jpg,top,0.5,0.0,61,39,12,5,6,0,4
colds_repositioned_images/image0040814.jpg,Pupil_annotated_images/image0040814.jpg,top,0.3333333333333333,0.2,54,38,12,5,4,1,0
colds_repositioned_images/image0040833.jpg,Pupil_annotated_images/image0040833.jpg,top,0.47058823529411764,0.375,56,32,17,8,8,3,0
colds_repositioned_images/image0040843.jpg,Pupil_annotated_images/image0040843.jpg,top,0.23076923076923078,0.0,52,44,13,5,3,0,2
colds_repositioned_images/image0040852.jpg,Pupil_annotated_images/image0040852.jpg,center,0.4666666666666667,0.5714285714285714,56,35,15,7,7,4,0
colds_repositioned_images/image0040859.jpg,Pupil_annotated_images/image0040859.jpg,left,0.23076923076923078,0.3333333333333333,53,41,13,3,3,1,0
colds_repositioned_images/image0040868.jpg,Pupil_annotated_images/image0040868.jpg,left,0.0,0.4,56,40,15,5,0,2,2
colds_repositioned_images/image0040869.jpg,Pupil_annotated_images/image0040869.jpg,left,0.08333333333333333,0.6666666666666666,53,30,12,6,1,4,0
colds_repositioned_images/image0040874.jpg,Pupil_annotated_images/image0040874.jpg,right,0.8571428571428571,0.3333333333333333,62,36,14,3,12,1,3
colds_repositioned_images/image0040883.jpg,Pupil_annotated_images/image0040883.jpg,top,0.4,0.3333333333333333,54,46,10,3,4,1,0
colds_repositioned_images/image0040897.jpg,Pupil_annotated_images/image0040897.jpg,top,0.5,0.2,56,35,12,5,6,1,0
colds_repositioned_images/image0040899.jpg,Pupil_annotated_images/image0040899.jpg,bottom,0.4,0.625,55,43,15,8,6,5,0
colds_repositioned_images/image0040902.jpg,Pupil_annotated_images/image0040902.jpg,top,0.38461538461538464,0.0,60,38,13,4,5,0,4
colds_repositioned_images/image0040910.jpg,Pupil_annotated_images/image0040910.jpg,top,0.4,0.0,54,36,10,6,4,0,4
colds_repositioned_images/image0040916.jpg,Pupil_annotated_images/image0040916.jpg,right,0.7692307692307693,0.4,63,47,13,5,10,2,3
colds_repositioned_images/image0040919.jpg,Pupil_annotated_images/image0040919.jpg,top,0.8461538461538461,0.0,57,34,13,5,11,0,1
colds_repositioned_images/image0040924.jpg,Pupil_annotated_images/image0040924.jpg,top,0.45454545454545453,0.3333333333333333,55,44,11,3,5,1,0
colds_repositioned_images/image0040946.jpg,Pupil_annotated_images/image0040946.jpg,top,0.5833333333333334,0.0,58,38,12,5,7,0,1
colds_repositioned_images/image0040948.jpg,Pupil_annotated_images/image0040948.jpg,top,0.5833333333333334,0.0,56,35,12,5,7,0,1
colds_repositioned_images/image0040951.jpg,Pupil_annotated_images/image0040951.jpg,top,0.5833333333333334,0.0,52,33,12,3,7,0,1
colds_repositioned_images/image0040961.jpg,Pupil_annotated_images/image0040961.jpg,top,0.6153846153846154,0.0,55,37,13,6,8,0,1
colds_repositioned_images/image0040971.jpg,Pupil_annotated_images/image0040971.jpg,top,0.35714285714285715,0.25,61,32,14,4,5,1,0
colds_repositioned_images/image0040974.jpg,Pupil_annotated_images/image0040974.jpg,top,0.4666666666666667,0.2857142857142857,63,41,15,7,7,2,0
colds_repositioned_images/image0040978.jpg,Pupil_annotated_images/image0040978.jpg,top,0.3,0.0,55,40,10,5,3,0,4
colds_repositioned_images/image0041021.jpg,Pupil_annotated_images/image0041021.jpg,left,0.3333333333333333,0.3333333333333333,58,42,12,3,4,1,0
colds_repositioned_images/image0041024.jpg,Pupil_annotated_images/image0041024.jpg,top,0.4166666666666667,0.0,51,40,12,6,5,0,4
colds_repositioned_images/image0041030.jpg,Pupil_annotated_images/image0041030.jpg,right,0.7,0.3333333333333333,57,36,10,6,7,2,3
colds_repositioned_images/image0041040.jpg,Pupil_annotated_images/image0041040.jpg,top,0.5384615384615384,0.0,58,38,13,4,7,0,4
colds_repositioned_images/image0041047.jpg,Pupil_annotated_images/image0041047.jpg,top,0.7272727272727273,0.0,53,33,11,5,8,0,1
colds_repositioned_images/image0041052.jpg,Pupil_annotated_images/image0041052.jpg,top,0.5833333333333334,0.16666666666666666,53,31,12,6,7,1,3
colds_repositioned_images/image0041062.jpg,Pupil_annotated_images/image0041062.jpg,top,0.5,0.0,51,39,10,4,5,0,4
colds_repositioned_images/image0041077.jpg,Pupil_annotated_images/image0041077.jpg,top,0.7692307692307693,0.0,53,42,13,5,10,0,1
colds_repositioned_images/image0041086.jpg,Pupil_annotated_images/image0041086.jpg,top,0.6666666666666666,0.14285714285714285,63,35,15,7,10,1,3
colds_repositioned_images/image0041101.jpg,Pupil_annotated_images/image0041101.jpg,top,0.42857142857142855,0.16666666666666666,58,36,14,6,6,1,0
colds_repositioned_images/image0041102.jpg,Pupil_annotated_images/image0041102.jpg,top,0.36363636363636365,0.25,57,38,11,4,4,1,0
colds_repositioned_images/image0041110.jpg,Pupil_annotated_images/image0041110.jpg,top,0.45454545454545453,0.3333333333333333,56,41,11,3,5,1,0
colds_repositioned_images/image0041117.jpg,Pupil_annotated_images/image0041117.jpg,left,0.0,0.2,55,38,11,5,0,1,2
colds_repositioned_images/image0041118.jpg,Pupil_annotated_images/image0041118.jpg,top,0.6666666666666666,0.3333333333333333,57,33,12,6,8,2,3
colds_repositioned_images/image0041120.jpg,Pupil_annotated_images/image0041120.jpg,top,0.3333333333333333,0.0,54,42,9,5,3,0,4
colds_repositioned_images/image0041132.jpg,Pupil_annotated_images/image0041132.jpg,top,0.36363636363636365,0.25,51,40,11,4,4,1,0
colds_repositioned_images/image0041133.jpg,Pupil_annotated_images/image0041133.jpg,top,0.26666666666666666,0.2,55,30,15,5,4,1,2
colds_repositioned_images/image0041135.jpg,Pupil_annotated_images/image0041135.jpg,top,0.2727272727272727,0.0,51,41,11,6,3,0,4
colds_repositioned_images/image0041136.jpg,Pupil_annotated_images/image0041136.jpg,right,0.8461538461538461,0.2,58,34,13,5,11,1,3
colds_repositioned_images/image0041142.jpg,Pupil_annotated_images/image0041142.jpg,top,0.7857142857142857,0.16666666666666666,59,39,14,6,11,1,3
colds_repositioned_images/image0041147.jpg,Pupil_annotated_images/image0041147.jpg,top,0.4166666666666667,0.0,52,40,12,5,5,0,4
colds_repositioned_images/image0041167.jpg,Pupil_annotated_images/image0041167.jpg,center,0.46153846153846156,0.4,58,35,13,5,6,2,0
colds_repositioned_images/image0041171.jpg,Pupil_annotated_images/image0041171.jpg,top,0.35714285714285715,0.0,54,34,14,5,5,0,4
colds_repositioned_images/image0041181.jpg,Pupil_annotated_images/image0041181.jpg,top,0.7894736842105263,0.16666666666666666,62,29,19,6,15,1,3
colds_repositioned_images/image0041183.jpg,Pupil_annotated_images/image0041183.jpg,top,0.4166666666666667,0.0,55,41,12,6,5,0,4
colds_repositioned_images/image0041194.jpg,Pupil_annotated_images/image0041194.jpg,top,0.6153846153846154,0.0,61,43,13,6,8,0,1
colds_repositioned_images/image0041196.jpg,Pupil_annotated_images/image0041196.jpg,top,0.42857142857142855,0.2222222222222222,62,23,21,9,9,2,0
colds_repositioned_images/image0041206.jpg,Pupil_annotated_images/image0041206.jpg,top,0.6470588235294118,0.14285714285714285,65,33,17,7,11,1,3
colds_repositioned_images/image0041216.jpg,Pupil_annotated_images/image0041216.jpg,left,0.08333333333333333,0.16666666666666666,58,36,12,6,1,1,2
colds_repositioned_images/image0041238.jpg,Pupil_annotated_images/image0041238.jpg,top,0.6666666666666666,0.25,50,45,9,4,6,1,3
colds_repositioned_images/image0041242.jpg,Pupil_annotated_images/image0041242.jpg,top,0.7692307692307693,0.0,57,43,13,5,10,0,1
colds_repositioned_images/image0041257.jpg,Pupil_annotated_images/image0041257.jpg,top,0.8181818181818182,0.0,53,39,11,6,9,0,1
colds_repositioned_images/image0041267.jpg,Pupil_annotated_images/image0041267.jpg,top,0.16666666666666666,0.0,57,38,12,6,2,0,2
colds_repositioned_images/image0041276.jpg,Pupil_annotated_images/image0041276.jpg,top,0.45454545454545453,0.25,57,41,11,4,5,1,0
colds_repositioned_images/image0041284.jpg,Pupil_annotated_images/image0041284.jpg,top,0.25,0.0,59,40,12,3,3,0,4
colds_repositioned_images/image0041290.jpg,Pupil_annotated_images/image0041290.jpg,top,0.5333333333333333,0.0,63,37,15,6,8,0,4
colds_repositioned_images/image0041292.jpg,Pupil_annotated_images/image0041292.jpg,top,0.8571428571428571,0.0,56,35,14,7,12,0,1
colds_repositioned_images/image0041299.jpg,Pupil_annotated_images/image0041299.jpg,top,0.5714285714285714,0.0,58,31,14,6,8,0,1
colds_repositioned_images/image0041302.jpg,Pupil_annotated_images/image0041302.jpg,top,0.6153846153846154,0.0,55,36,13,4,8,0,1
colds_repositioned_images/image0041308.jpg,Pupil_annotated_images/image0041308.jpg,top,0.3333333333333333,0.0,55,39,12,4,4,0,4
colds_repositioned_images/image0041318.jpg,Pupil_annotated_images/image0041318.jpg,top,0.7857142857142857,0.14285714285714285,59,27,14,7,11,1,3
colds_repositioned_images/image0041326.jpg,Pupil_annotated_images/image0041326.jpg,center,0.4166666666666667,0.4,60,42,12,5,5,2,0
colds_repositioned_images/image0041329.jpg,Pupil_annotated_images/image0041329.jpg,top,0.36363636363636365,0.0,57,42,11,6,4,0,4
colds_repositioned_images/image0041340.jpg,Pupil_annotated_images/image0041340.jpg,top,0.5833333333333334,0.0,54,35,12,6,7,0,1
colds_repositioned_images/image0041341.jpg,Pupil_annotated_images/image0041341.jpg,top,0.5454545454545454,0.16666666666666666,51,35,11,6,6,1,3
colds_repositioned_images/image0041356.jpg,Pupil_annotated_images/image0041356.jpg,top,0.3333333333333333,0.0,56,30,15,7,5,0,4
colds_repositioned_images/image0041360.jpg,Pupil_annotated_images/image0041360.jpg,right,0.7142857142857143,0.3333333333333333,56,36,14,6,10,2,3
colds_repositioned_images/image0041363.jpg,Pupil_annotated_images/image0041363.jpg,top,0.7272727272727273,0.25,52,39,11,4,8,1,3
colds_repositioned_images/image0041377.jpg,Pupil_annotated_images/image0041377.jpg,top,0.6153846153846154,0.14285714285714285,58,32,13,7,8,1,3
colds_repositioned_images/image0041378.jpg,Pupil_annotated_images/image0041378.jpg,top,0.5625,0.0,61,33,16,5,9,0,4
colds_repositioned_images/image0041413.jpg,Pupil_annotated_images/image0041413.jpg,top,0.4666666666666667,0.0,62,32,15,6,7,0,4
colds_repositioned_images/image0041424.jpg,Pupil_annotated_images/image0041424.jpg,top,0.2727272727272727,0.0,53,40,11,3,3,0,4
colds_repositioned_images/image0041441.jpg,Pupil_annotated_images/image0041441.jpg,top,0.7692307692307693,0.0,56,39,13,4,10,0,1
colds_repositioned_images/image0041442.jpg,Pupil_annotated_images/image0041442.jpg,top,0.75,0.0,54,41,12,6,9,0,1
colds_repositioned_images/image0041443.jpg,Pupil_annotated_images/image0041443.jpg,top,0.38461538461538464,0.2,56,31,13,5,5,1,0
colds_repositioned_images/image0041450.jpg,Pupil_annotated_images/image0041450.jpg,left,0.09090909090909091,0.25,58,39,11,4,1,1,2
colds_repositioned_images/image0041475.jpg,Pupil_annotated_images/image0041475.jpg,right,0.75,0.3333333333333333,58,36,12,6,9,2,3
colds_repositioned_images/image0041482.jpg,Pupil_annotated_images/image0041482.jpg,top,0.6842105263157895,0.16666666666666666,60,28,19,6,13,1,3
colds_repositioned_images/image0041487.jpg,Pupil_annotated_images/image0041487.jpg,center,0.4166666666666667,0.4,54,39,12,5,5,2,0
colds_repositioned_images/image0041492.jpg,Pupil_annotated_images/image0041492.jpg,top,0.6363636363636364,0.0,59,43,11,7,7,0,1
colds_repositioned_images/image0041495.jpg,Pupil_annotated_images/image0041495.jpg,top,0.2727272727272727,0.25,53,43,11,4,3,1,0
colds_repositioned_images/image0041498.jpg,Pupil_annotated_images/image0041498.jpg,top,0.625,0.2857142857142857,58,28,16,7,10,2,3
colds_repositioned_images/image0041509.jpg,Pupil_annotated_images/image0041509.jpg,top,0.4166666666666667,0.2,56,32,12,5,5,1,0
colds_repositioned_images/image0041518.jpg,Pupil_annotated_images/image0041518.jpg,top,0.15384615384615385,0.0,53,34,13,5,2,0,2
colds_repositioned_images/image0041521.jpg,Pupil_annotated_images/image0041521.jpg,top,0.3333333333333333,0.2,57,40,12,5,4,1,0
colds_repositioned_images/image0041542.jpg,Pupil_annotated_images/image0041542.jpg,top,0.7272727272727273,0.0,54,39,11,4,8,0,1
colds_repositioned_images/image0041546.jpg,Pupil_annotated_images/image0041546.jpg,top,0.8181818181818182,0.0,56,44,11,5,9,0,1
colds_repositioned_images/image0041556.jpg,Pupil_annotated_images/image0041556.jpg,top,0.4166666666666667,0.2,59,38,12,5,5,1,0
colds_repositioned_images/image0041563.jpg,Pupil_annotated_images/image0041563.jpg,top,0.5384615384615384,0.0,60,38,13,6,7,0,4
colds_repositioned_images/image0041572.jpg,Pupil_annotated_images/image0041572.jpg,top,0.6842105263157895,0.16666666666666666,60,28,19,6,13,1,3
colds_repositioned_images/image0041574.jpg,Pupil_annotated_images/image0041574.jpg,top,0.75,0.16666666666666666,63,29,20,6,15,1,3
colds_repositioned_images/image0041576.jpg,Pupil_annotated_images/image0041576.jpg,top,0.46153846153846156,0.25,55,41,13,4,6,1,0
colds_repositioned_images/image0041589.jpg,Pupil_annotated_images/image0041589.jpg,top,0.8571428571428571,0.0,57,40,14,2,12,0,1
colds_repositioned_images/image0041590.jpg,Pupil_annotated_images/image0041590.jpg,top,0.46153846153846156,0.0,53,37,13,5,6,0,4
colds_repositioned_images/image0041594.jpg,Pupil_annotated_images/image0041594.jpg,left,0.21428571428571427,0.25,56,31,14,4,3,1,2
colds_repositioned_images/image0041598.jpg,Pupil_annotated_images/image0041598.jpg,top,0.35294117647058826,0.14285714285714285,56,30,17,7,6,1,4
colds_repositioned_images/image0041604.jpg,Pupil_annotated_images/image0041604.jpg,top,0.3333333333333333,0.0,53,37,12,6,4,0,4
colds_repositioned_images/image0041607.jpg,Pupil_annotated_images/image0041607.jpg,top,0.5,0.0,46,41,10,7,5,0,4
colds_repositioned_images/image0041612.jpg,Pupil_annotated_images/image0041612.jpg,top,0.38461538461538464,0.3333333333333333,54,35,13,6,5,2,0
colds_repositioned_images/image0041626.jpg,Pupil_annotated_images/image0041626.jpg,top,0.8181818181818182,0.16666666666666666,49,38,11,6,9,1,3
colds_repositioned_images/image0041644.jpg,Pupil_annotated_images/image0041644.jpg,top,0.5384615384615384,0.2857142857142857,58,37,13,7,7,2,3
colds_repositioned_images/image0041649.jpg,Pupil_annotated_images/image0041649.jpg,left,0.21428571428571427,0.3333333333333333,54,39,14,3,3,1,0
colds_repositioned_images/image0041666.jpg,Pupil_annotated_images/image0041666.jpg,top,0.2727272727272727,0.0,54,38,11,5,3,0,4
colds_repositioned_images/image0041676.jpg,Pupil_annotated_images/image0041676.jpg,top,0.5,0.0,57,35,14,6,7,0,4
colds_repositioned_images/image0041677.jpg,Pupil_annotated_images/image0041677.jpg,top,0.3076923076923077,0.2,54,37,13,5,4,1,0
colds_repositioned_images/image0041687.jpg,Pupil_annotated_images/image0041687.jpg,top,0.7272727272727273,0.0,55,42,11,5,8,0,1
colds_repositioned_images/image0041701.jpg,Pupil_annotated_images/image0041701.jpg,top,0.3333333333333333,0.0,59,40,12,5,4,0,4
colds_repositioned_images/image0041702.jpg,Pupil_annotated_images/image0041702.jpg,top,0.6,0.3333333333333333,53,48,10,3,6,1,3
colds_repositioned_images/image0041704.jpg,Pupil_annotated_images/image0041704.jpg,top,0.45454545454545453,0.0,56,40,11,5,5,0,4
colds_repositioned_images/image0041707.jpg,Pupil_annotated_images/image0041707.jpg,top,0.5,0.0,58,40,12,5,6,0,4
colds_repositioned_images/image0041729.jpg,Pupil_annotated_images/image0041729.jpg,top,0.35714285714285715,0.3333333333333333,55,36,14,3,5,1,0
colds_repositioned_images/image0041758.jpg,Pupil_annotated_images/image0041758.jpg,top,0.5454545454545454,0.0,59,41,11,5,6,0,4
colds_repositioned_images/image0041775.jpg,Pupil_annotated_images/image0041775.jpg,top,0.46153846153846156,0.3333333333333333,56,45,13,3,6,1,0
colds_repositioned_images/image0041782.jpg,Pupil_annotated_images/image0041782.jpg,top,0.6,0.3333333333333333,51,42,10,3,6,1,3
colds_repositioned_images/image0041784.jpg,Pupil_annotated_images/image0041784.jpg,top,0.5833333333333334,0.3333333333333333,59,39,12,3,7,1,3
colds_repositioned_images/image0041794.jpg,Pupil_annotated_images/image0041794.jpg,top,0.4,0.0,51,42,10,4,4,0,4
colds_repositioned_images/image0041796.jpg,Pupil_annotated_images/image0041796.jpg,top,0.75,0.2,57,39,12,5,9,1,3
colds_repositioned_images/image0041820.jpg,Pupil_annotated_images/image0041820.jpg,left,0.18181818181818182,0.25,56,37,11,4,2,1,2
colds_repositioned_images/image0041837.jpg,Pupil_annotated_images/image0041837.jpg,top,0.2727272727272727,0.2,55,35,11,5,3,1,2
colds_repositioned_images/image0041871.jpg,Pupil_annotated_images/image0041871.jpg,top,0.4444444444444444,0.3333333333333333,49,41,9,3,4,1,0
colds_repositioned_images/image0041881.jpg,Pupil_annotated_images/image0041881.jpg,top,0.15384615384615385,0.0,58,34,13,4,2,0,2
colds_repositioned_images/image0041883.jpg,Pupil_annotated_images/image0041883.jpg,top,0.42857142857142855,0.25,58,38,14,4,6,1,0
colds_repositioned_images/image0041892.jpg,Pupil_annotated_images/image0041892.jpg,center,0.5,0.4,48,39,8,5,4,2,0
colds_repositioned_images/image0041893.jpg,Pupil_annotated_images/image0041893.jpg,top,0.7222222222222222,0.1111111111111111,56,22,18,9,13,1,1
colds_repositioned_images/image0041899.jpg,Pupil_annotated_images/image0041899.jpg,top,0.5833333333333334,0.25,55,40,12,4,7,1,3
colds_repositioned_images/image0041901.jpg,Pupil_annotated_images/image0041901.jpg,left,0.14285714285714285,0.2,50,31,14,5,2,1,2
colds_repositioned_images/image0041909.jpg,Pupil_annotated_images/image0041909.jpg,top,0.5333333333333333,0.0,55,33,15,6,8,0,4
colds_repositioned_images/image0041910.jpg,Pupil_annotated_images/image0041910.jpg,top,0.29411764705882354,0.0,64,30,17,6,5,0,4
colds_repositioned_images/image0041916.jpg,Pupil_annotated_images/image0041916.jpg,top,0.7272727272727273,0.0,58,38,11,4,8,0,1
colds_repositioned_images/image0041917.jpg,Pupil_annotated_images/image0041917.jpg,left,0.16666666666666666,0.25,57,43,12,4,2,1,2
colds_repositioned_images/image0041929.jpg,Pupil_annotated_images/image0041929.jpg,right,0.6666666666666666,0.4,59,43,12,5,8,2,3
colds_repositioned_images/image0041938.jpg,Pupil_annotated_images/image0041938.jpg,top,0.42857142857142855,0.25,62,38,14,4,6,1,0
colds_repositioned_images/image0041941.jpg,Pupil_annotated_images/image0041941.jpg,top,0.45454545454545453,0.25,59,42,11,4,5,1,0
colds_repositioned_images/image0041947.jpg,Pupil_annotated_images/image0041947.jpg,top,0.3076923076923077,0.25,59,38,13,4,4,1,0
colds_repositioned_images/image0041962.jpg,Pupil_annotated_images/image0041962.jpg,top,0.6842105263157895,0.16666666666666666,60,28,19,6,13,1,3
colds_repositioned_images/image0041975.jpg,Pupil_annotated_images/image0041975.jpg,top,0.5,0.0,58,38,12,3,6,0,4
colds_repositioned_images/image0041978.jpg,Pupil_annotated_images/image0041978.jpg,top,0.15384615384615385,0.0,55,39,13,2,2,0,2
colds_repositioned_images/image0041981.jpg,Pupil_annotated_images/image0041981.jpg,top,0.75,0.14285714285714285,62,27,20,7,15,1,3
colds_repositioned_images/image0041983.jpg,Pupil_annotated_images/image0041983.jpg,left,0.3333333333333333,0.3333333333333333,58,41,12,3,4,1,0
colds_repositioned_images/image0041988.jpg,Pupil_annotated_images/image0041988.jpg,top,0.38461538461538464,0.0,58,40,13,3,5,0,4
colds_repositioned_images/image0042006.jpg,Pupil_annotated_images/image0042006.jpg,top,0.3333333333333333,0.0,53,39,12,3,4,0,4
colds_repositioned_images/image0042007.jpg,Pupil_annotated_images/image0042007.jpg,top,0.46153846153846156,0.0,51,38,13,5,6,0,4
colds_repositioned_images/image0042033.jpg,Pupil_annotated_images/image0042033.jpg,top,0.6842105263157895,0.1,56,23,19,10,13,1,1
colds_repositioned_images/image0042042.jpg,Pupil_annotated_images/image0042042.jpg,left,0.15384615384615385,0.25,54,38,13,4,2,1,2
colds_repositioned_images/image0042050.jpg,Pupil_annotated_images/image0042050.jpg,top,0.4166666666666667,0.25,54,38,12,4,5,1,0
colds_repositioned_images/image0042056.jpg,Pupil_annotated_images/image0042056.jpg,top,0.3333333333333333,0.0,58,41,15,5,5,0,4
colds_repositioned_images/image0042070.jpg,Pupil_annotated_images/image0042070.jpg,top,0.09090909090909091,0.0,47,37,11,4,1,0,2
colds_repositioned_images/image0042075.jpg,Pupil_annotated_images/image0042075.jpg,top,0.7777777777777778,0.0,52,44,9,5,7,0,1
colds_repositioned_images/image0042097.jpg,Pupil_annotated_images/image0042097.jpg,top,0.3333333333333333,0.0,57,43,12,5,4,0,4
colds_repositioned_images/image0042103.jpg,Pupil_annotated_images/image0042103.jpg,left,0.18181818181818182,0.2,56,40,11,5,2,1,2
colds_repositioned_images/image0042114.jpg,Pupil_annotated_images/image0042114.jpg,left,0.08333333333333333,0.3333333333333333,53,38,12,6,1,2,2
colds_repositioned_images/image0042117.jpg,Pupil_annotated_images/image0042117.jpg,top,0.38461538461538464,0.16666666666666666,53,31,13,6,5,1,0
colds_repositioned_images/image0042119.jpg,Pupil_annotated_images/image0042119.jpg,top,0.7272727272727273,0.25,57,39,11,4,8,1,3
colds_repositioned_images/image0042123.jpg,Pupil_annotated_images/image0042123.jpg,top,0.5833333333333334,0.0,56,34,12,6,7,0,1
colds_repositioned_images/image0042139.jpg,Pupil_annotated_images/image0042139.jpg,left,0.07692307692307693,0.4,58,35,13,5,1,2,2
colds_repositioned_images/image0042154.jpg,Pupil_annotated_images/image0042154.jpg,top,0.46153846153846156,0.3333333333333333,57,40,13,3,6,1,0
colds_repositioned_images/image0042157.jpg,Pupil_annotated_images/image0042157.jpg,left,0.0,0.25,46,36,11,4,0,1,2
colds_repositioned_images/image0042173.jpg,Pupil_annotated_images/image0042173.jpg,top,0.2,0.0,47,36,10,6,2,0,2
colds_repositioned_images/image0042174.jpg,Pupil_annotated_images/image0042174.jpg,top,0.5833333333333334,0.0,53,41,12,2,7,0,1
colds_repositioned_images/image0042179.jpg,Pupil_annotated_images/image0042179.jpg,top,0.3333333333333333,0.2,55,35,12,5,4,1,0
colds_repositioned_images/image0042180.jpg,Pupil_annotated_images/image0042180.jpg,top,0.5454545454545454,0.0,56,39,11,5,6,0,4
colds_repositioned_images/image0042194.jpg,Pupil_annotated_images/image0042194.jpg,top,0.5454545454545454,0.0,54,39,11,3,6,0,4
colds_repositioned_images/image0042199.jpg,Pupil_annotated_images/image0042199.jpg,top,0.8461538461538461,0.0,57,43,13,5,11,0,1
colds_repositioned_images/image0042203.jpg,Pupil_annotated_images/image0042203.jpg,top,0.35714285714285715,0.0,60,36,14,6,5,0,4
colds_repositioned_images/image0042208.jpg,Pupil_annotated_images/image0042208.jpg,top,0.36363636363636365,0.0,47,37,11,6,4,0,4
colds_repositioned_images/image0042210.jpg,Pupil_annotated_images/image0042210.jpg,top,0.46153846153846156,0.0,55,39,13,5,6,0,4
colds_repositioned_images/image0042211.jpg,Pupil_annotated_images/image0042211.jpg,left,0.18181818181818182,0.4,53,32,11,5,2,2,0
colds_repositioned_images/image0042217.jpg,Pupil_annotated_images/image0042217.jpg,top,0.38461538461538464,0.0,65,44,13,4,5,0,4
colds_repositioned_images/image0042230.jpg,Pupil_annotated_images/image0042230.jpg,top,0.46153846153846156,0.2,52,31,13,5,6,1,0
colds_repositioned_images/image0042234.jpg,Pupil_annotated_images/image0042234.jpg,top,0.5333333333333333,0.0,59,34,15,5,8,0,4
colds_repositioned_images/image0042244.jpg,Pupil_annotated_images/image0042244.jpg,top,0.2857142857142857,0.0,55,43,14,6,4,0,4
colds_repositioned_images/image0042250.jpg,Pupil_annotated_images/image0042250.jpg,top,0.625,0.16666666666666666,57,44,16,6,10,1,3
colds_repositioned_images/image0042257.jpg,Pupil_annotated_images/image0042257.jpg,top,0.3333333333333333,0.0,55,34,12,5,4,0,4
colds_repositioned_images/image0042268.jpg,Pupil_annotated_images/image0042268.jpg,top,0.35714285714285715,0.0,56,33,14,6,5,0,4
colds_repositioned_images/image0042278.jpg,Pupil_annotated_images/image0042278.jpg,top,0.45454545454545453,0.16666666666666666,56,42,11,6,5,1,0
colds_repositioned_images/image0042303.jpg,Pupil_annotated_images/image0042303.jpg,top,0.4,0.0,55,41,10,4,4,0,4
